MatchName,Address,TeamA,ScoreA,TeamB,ScoreB,Winner,WonBy,MatchLink
Saturday Night Turf,"Madhuban, Vasai, 05-Jan-20, 4 Ov., ",Challengers(NSP),41/6,Cunning Fox(NSP),39/4,Challengers(NSP),2 runs,https://cricheroes.in/scorecard/691516/Saturday-Night-Turf/Challengers(NSP)-vs-Cunning-Fox(NSP)
Saturday Night Turf,"Madhuban, Vasai, 05-Jan-20, 4 Ov., ",Badshah Strikers(NSP),63/4,Challengers(NSP),31/6,Badshah Strikers(NSP),32 runs,https://cricheroes.in/scorecard/691499/Saturday-Night-Turf/Badshah-Strikers(NSP)-vs-Challengers(NSP)
Saturday Night Turf,"Madhuban, Vasai, 05-Jan-20, 4 Ov., ",Cunning Fox(NSP),46/4,Badshah Strikers(NSP),32/3,Cunning Fox(NSP),14 runs,https://cricheroes.in/scorecard/686218/Saturday-Night-Turf/Cunning-Fox(NSP)-vs-Badshah-Strikers(NSP)
Saturday Night Turf,"Madhuban, Vasai, 05-Jan-20, 4 Ov., ",Badshah Strikers(NSP),63/2,Challengers(NSP),44/3,Badshah Strikers(NSP),19 runs,https://cricheroes.in/scorecard/686226/Saturday-Night-Turf/Badshah-Strikers(NSP)-vs-Challengers(NSP)
Saturday Night Turf,"Madhuban, Vasai, 05-Jan-20, 4 Ov., ",Challengers(NSP),57/4,Cunning Fox(NSP),58/3,Cunning Fox(NSP),4 wickets,https://cricheroes.in/scorecard/686234/Saturday-Night-Turf/Challengers(NSP)-vs-Cunning-Fox(NSP)
Saturday Night Turf,"Madhuban, Vasai, 05-Jan-20, 4 Ov., ",Badshah Strikers(NSP),49/4,Cunning Fox(NSP),50/3,Cunning Fox(NSP),4 wickets,https://cricheroes.in/scorecard/686230/Saturday-Night-Turf/Badshah-Strikers(NSP)-vs-Cunning-Fox(NSP)
Saturday Night Turf,"Madhuban, Vasai, 04-Jan-20, 4 Ov., ",Challengers(NSP),43/6,Badshah Strikers(NSP),47/4,Badshah Strikers(NSP),3 wickets,https://cricheroes.in/scorecard/686235/Saturday-Night-Turf/Challengers(NSP)-vs-Badshah-Strikers(NSP)
Saturday Night Turf,"Madhuban, Vasai, 04-Jan-20, 4 Ov., ",Cunning Fox(NSP),37/6,Challengers(NSP),17/6,Cunning Fox(NSP),20 runs,https://cricheroes.in/scorecard/686222/Saturday-Night-Turf/Cunning-Fox(NSP)-vs-Challengers(NSP)
Individual Match,"Ajinkya Sport Ground, Vasai, 03-Jan-20, 5 Ov.",Challenger Marwari,53/2,Jodhpur State Leval,48/2,Challenger Marwari,5 runs,https://cricheroes.in/scorecard/687442/individual/Challenger-Marwari-vs-Jodhpur-State-Leval
Nallasopara premier League,"Madhuban, Vasai, 15-Dec-19, 4 Ov., ",Sarkar Kings,39/7,Nine Star Dangal,30/4,Sarkar Kings,9 runs,https://cricheroes.in/scorecard/643237/Nallasopara-premier-League/Sarkar-Kings-vs-Nine-Star-Dangal
Nallasopara premier League,"Madhuban, Vasai, 15-Dec-19, 4 Ov., ",Sarkar Kings,57/5,Raj Phantoms,50/3,Sarkar Kings,7 runs,https://cricheroes.in/scorecard/643234/Nallasopara-premier-League/Sarkar-Kings-vs-Raj-Phantoms
Nallasopara premier League,"Madhuban, Vasai, 15-Dec-19, 4 Ov., ",Sarkar Kings,90/1,Labiya lions,74/6,Sarkar Kings,16 runs,https://cricheroes.in/scorecard/643228/Nallasopara-premier-League/Sarkar-Kings-vs-Labiya-lions
Nallasopara premier League,"Madhuban, Vasai, 15-Dec-19, 4 Ov., ",Nine Star Dangal,52/2,Raj Phantoms,50/4,Nine Star Dangal,2 runs,https://cricheroes.in/scorecard/643224/Nallasopara-premier-League/Nine-Star-Dangal-vs-Raj-Phantoms
Nallasopara premier League,"Madhuban, Vasai, 15-Dec-19, 4 Ov., ",Raj Phantoms,41/4,Babji Warriors,19/7,Raj Phantoms,22 runs,https://cricheroes.in/scorecard/635837/Nallasopara-premier-League/Raj-Phantoms-vs-Babji-Warriors
Nallasopara premier League,"Madhuban, Vasai, 15-Dec-19, 4 Ov., ",Sarkar Kings,82/4,Labiya lions,28/7,Sarkar Kings,54 runs,https://cricheroes.in/scorecard/635834/Nallasopara-premier-League/Sarkar-Kings-vs-Labiya-lions
Nallasopara premier League,"Madhuban, Vasai, 15-Dec-19, 4 Ov., ",Nine Star Dangal,53/4,Hirani Avengers,36/2,Nine Star Dangal,17 runs,https://cricheroes.in/scorecard/635821/Nallasopara-premier-League/Nine-Star-Dangal-vs-Hirani-Avengers
Nallasopara premier League,"Madhuban, Vasai, 15-Dec-19, 4 Ov., ",Hirani Avengers,35/6,Labiya lions,38/0,Labiya lions,8 wickets,https://cricheroes.in/scorecard/635816/Nallasopara-premier-League/Hirani-Avengers-vs-Labiya-lions
Nallasopara premier League,"Madhuban, Vasai, 15-Dec-19, 4 Ov., ",Raj Phantoms,77/3,Sarkar Kings,51/3,Raj Phantoms,26 runs,https://cricheroes.in/scorecard/635815/Nallasopara-premier-League/Raj-Phantoms-vs-Sarkar-Kings
Nallasopara premier League,"Madhuban, Vasai, 15-Dec-19, 4 Ov., ",Nine Star Dangal,72/1,Babji Warriors,65/4,Nine Star Dangal,7 runs,https://cricheroes.in/scorecard/635814/Nallasopara-premier-League/Nine-Star-Dangal-vs-Babji-Warriors
Nallasopara premier League,"Madhuban, Vasai, 15-Dec-19, 4 Ov., ",Hirani Avengers,18/7,Raj Phantoms,19/0,Raj Phantoms,8 wickets,https://cricheroes.in/scorecard/635812/Nallasopara-premier-League/Hirani-Avengers-vs-Raj-Phantoms
Nallasopara premier League,"Madhuban, Vasai, 15-Dec-19, 4 Ov., ",Nine Star Dangal,56/4,Sarkar Kings,57/0,Sarkar Kings,8 wickets,https://cricheroes.in/scorecard/635817/Nallasopara-premier-League/Nine-Star-Dangal-vs-Sarkar-Kings
Nallasopara premier League,"Madhuban, Vasai, 15-Dec-19, 4 Ov., ",Hirani Avengers,35/7,Babji Warriors,36/4,Babji Warriors,4 wickets,https://cricheroes.in/scorecard/635818/Nallasopara-premier-League/Hirani-Avengers-vs-Babji-Warriors
Nallasopara premier League,"Madhuban, Vasai, 14-Dec-19, 4 Ov., ",Raj Phantoms,44/5,Labiya lions,45/2,Labiya lions,6 wickets,https://cricheroes.in/scorecard/635819/Nallasopara-premier-League/Raj-Phantoms-vs-Labiya-lions
Nallasopara premier League,"Madhuban, Vasai, 14-Dec-19, 4 Ov., ",Sarkar Kings,50/3,Babji Warriors,50/5,Tie,None,https://cricheroes.in/scorecard/635809/Nallasopara-premier-League/Sarkar-Kings-vs-Babji-Warriors
Nallasopara premier League,"Madhuban, Vasai, 14-Dec-19, 4 Ov., ",Labiya lions,47/4,Nine Star Dangal,48/2,Nine Star Dangal,6 wickets,https://cricheroes.in/scorecard/635806/Nallasopara-premier-League/Labiya-lions-vs-Nine-Star-Dangal
Nallasopara premier League,"Madhuban, Vasai, 14-Dec-19, 4 Ov., ",Sarkar Kings,28/5,Hirani Avengers,29/1,Hirani Avengers,7 wickets,https://cricheroes.in/scorecard/635805/Nallasopara-premier-League/Sarkar-Kings-vs-Hirani-Avengers
Nallasopara premier League,"Madhuban, Vasai, 14-Dec-19, 4 Ov., ",Labiya lions,51/4,Babji Warriors,44/6,Labiya lions,7 runs,https://cricheroes.in/scorecard/635803/Nallasopara-premier-League/Labiya-lions-vs-Babji-Warriors
Nallasopara premier League,"Madhuban, Vasai, 15-Dec-19, 4 Ov., ",Nine Star Dangal,52/2,Raj Phantoms,50/4,Nine Star Dangal,2 runs,https://cricheroes.in/scorecard/643224/Nallasopara-premier-League/Nine-Star-Dangal-vs-Raj-Phantoms
Nallasopara premier League,"Madhuban, Vasai, 15-Dec-19, 4 Ov., ",Raj Phantoms,41/4,Babji Warriors,19/7,Raj Phantoms,22 runs,https://cricheroes.in/scorecard/635837/Nallasopara-premier-League/Raj-Phantoms-vs-Babji-Warriors
Nallasopara premier League,"Madhuban, Vasai, 15-Dec-19, 4 Ov., ",Sarkar Kings,82/4,Labiya lions,28/7,Sarkar Kings,54 runs,https://cricheroes.in/scorecard/635834/Nallasopara-premier-League/Sarkar-Kings-vs-Labiya-lions
Nallasopara premier League,"Madhuban, Vasai, 15-Dec-19, 4 Ov., ",Nine Star Dangal,53/4,Hirani Avengers,36/2,Nine Star Dangal,17 runs,https://cricheroes.in/scorecard/635821/Nallasopara-premier-League/Nine-Star-Dangal-vs-Hirani-Avengers
Nallasopara premier League,"Madhuban, Vasai, 15-Dec-19, 4 Ov., ",Hirani Avengers,35/6,Labiya lions,38/0,Labiya lions,8 wickets,https://cricheroes.in/scorecard/635816/Nallasopara-premier-League/Hirani-Avengers-vs-Labiya-lions
Nallasopara premier League,"Madhuban, Vasai, 15-Dec-19, 4 Ov., ",Raj Phantoms,77/3,Sarkar Kings,51/3,Raj Phantoms,26 runs,https://cricheroes.in/scorecard/635815/Nallasopara-premier-League/Raj-Phantoms-vs-Sarkar-Kings
Nallasopara premier League,"Madhuban, Vasai, 15-Dec-19, 4 Ov., ",Nine Star Dangal,72/1,Babji Warriors,65/4,Nine Star Dangal,7 runs,https://cricheroes.in/scorecard/635814/Nallasopara-premier-League/Nine-Star-Dangal-vs-Babji-Warriors
Nallasopara premier League,"Madhuban, Vasai, 15-Dec-19, 4 Ov., ",Hirani Avengers,18/7,Raj Phantoms,19/0,Raj Phantoms,8 wickets,https://cricheroes.in/scorecard/635812/Nallasopara-premier-League/Hirani-Avengers-vs-Raj-Phantoms
Nallasopara premier League,"Madhuban, Vasai, 15-Dec-19, 4 Ov., ",Nine Star Dangal,56/4,Sarkar Kings,57/0,Sarkar Kings,8 wickets,https://cricheroes.in/scorecard/635817/Nallasopara-premier-League/Nine-Star-Dangal-vs-Sarkar-Kings
Nallasopara premier League,"Madhuban, Vasai, 15-Dec-19, 4 Ov., ",Hirani Avengers,35/7,Babji Warriors,36/4,Babji Warriors,4 wickets,https://cricheroes.in/scorecard/635818/Nallasopara-premier-League/Hirani-Avengers-vs-Babji-Warriors
Nallasopara premier League,"Madhuban, Vasai, 14-Dec-19, 4 Ov., ",Raj Phantoms,44/5,Labiya lions,45/2,Labiya lions,6 wickets,https://cricheroes.in/scorecard/635819/Nallasopara-premier-League/Raj-Phantoms-vs-Labiya-lions
Nallasopara premier League,"Madhuban, Vasai, 14-Dec-19, 4 Ov., ",Sarkar Kings,50/3,Babji Warriors,50/5,Tie,None,https://cricheroes.in/scorecard/635809/Nallasopara-premier-League/Sarkar-Kings-vs-Babji-Warriors
Nallasopara premier League,"Madhuban, Vasai, 14-Dec-19, 4 Ov., ",Labiya lions,47/4,Nine Star Dangal,48/2,Nine Star Dangal,6 wickets,https://cricheroes.in/scorecard/635806/Nallasopara-premier-League/Labiya-lions-vs-Nine-Star-Dangal
Nallasopara premier League,"Madhuban, Vasai, 14-Dec-19, 4 Ov., ",Sarkar Kings,28/5,Hirani Avengers,29/1,Hirani Avengers,7 wickets,https://cricheroes.in/scorecard/635805/Nallasopara-premier-League/Sarkar-Kings-vs-Hirani-Avengers
Nallasopara premier League,"Madhuban, Vasai, 14-Dec-19, 4 Ov., ",Labiya lions,51/4,Babji Warriors,44/6,Labiya lions,7 runs,https://cricheroes.in/scorecard/635803/Nallasopara-premier-League/Labiya-lions-vs-Babji-Warriors
Nallasopara premier League,"Madhuban, Vasai, 14-Dec-19, 4 Ov., ",Nine Star Dangal,36/5,Raj Phantoms,20/7,Nine Star Dangal,16 runs,https://cricheroes.in/scorecard/635802/Nallasopara-premier-League/Nine-Star-Dangal-vs-Raj-Phantoms
Individual Match,"Suncity Vasai Cricket Ground, Vasai, 09-Sep-19, 20 Ov.",Mumbai Titels,198/5,India 19,199/3,India 19,7 wickets,https://cricheroes.in/scorecard/511509/individual/Mumbai-Titels-vs-India-19
Vasai Midnight Cup,"Vasai, Vasai, 28-Jul-19, 4 Ov., ",Safiee Star,37/6,FSC Bhyndr,34/4,Safiee Star,3 runs,https://cricheroes.in/scorecard/474350/Vasai-Midnight-Cup/Safiee-Star-vs-FSC-Bhyndr
Vasai Midnight Cup,"Vasai, Vasai, 28-Jul-19, 3 Ov., ",FSC Bhyndr,43/4,Bhyndr Strikers,22/1,FSC Bhyndr,21 runs,https://cricheroes.in/scorecard/474279/Vasai-Midnight-Cup/FSC-Bhyndr-vs-Bhyndr-Strikers
Vasai Midnight Cup,"Vasai, Vasai, 28-Jul-19, 4 Ov., ",FSC Bhyndr,39/3,Qutbi Boys Mum,34/4,FSC Bhyndr,5 runs,https://cricheroes.in/scorecard/474235/Vasai-Midnight-Cup/FSC-Bhyndr-vs-Qutbi-Boys-Mum
Vasai Midnight Cup,"Vasai, Vasai, 28-Jul-19, 3 Ov., ",FSC Bhyndr,19/4,Babji Blasters TS,12/6,FSC Bhyndr,7 runs,https://cricheroes.in/scorecard/474187/Vasai-Midnight-Cup/FSC-Bhyndr-vs-Babji-Blasters-TS
Vasai Midnight Cup,"Vasai, Vasai, 28-Jul-19, 3 Ov., ",United Sports Group - USG,31/6,Qutbi Boys Mum,35/4,Qutbi Boys Mum,3 wickets,https://cricheroes.in/scorecard/474185/Vasai-Midnight-Cup/United-Sports-Group---USG-vs-Qutbi-Boys-Mum
Vasai Midnight Cup,"Vasai, Vasai, 28-Jul-19, 2 Ov., ",FSC Bhyndr,22/4,Qutbi Boys Mum,23/2,Qutbi Boys Mum,5 wickets,https://cricheroes.in/scorecard/474182/Vasai-Midnight-Cup/FSC-Bhyndr-vs-Qutbi-Boys-Mum
Vasai Midnight Cup,"Vasai, Vasai, 28-Jul-19, 3 Ov., ",United Sports Group - USG,30/3,Star XI MB,31/3,Star XI MB,4 wickets,https://cricheroes.in/scorecard/474180/Vasai-Midnight-Cup/United-Sports-Group---USG-vs-Star-XI-MB
Vasai Midnight Cup,"Vasai, Vasai, 28-Jul-19, 4 Ov., ",Qutbi Boys Mum,26/7,Badshah AB,24/5,Qutbi Boys Mum,2 runs,https://cricheroes.in/scorecard/474179/Vasai-Midnight-Cup/Qutbi-Boys-Mum-vs-Badshah-AB
Vasai Midnight Cup,"Vasai, Vasai, 28-Jul-19, 4 Ov., ",Babji Blasters TS,52/4,Star XI MB,5/7,Babji Blasters TS,47 runs,https://cricheroes.in/scorecard/474177/Vasai-Midnight-Cup/Babji-Blasters-TS-vs-Star-XI-MB
Vasai Midnight Cup,"Vasai, Vasai, 28-Jul-19, 4 Ov., ",FSC Bhyndr,51/5,Badshah AB,34/6,FSC Bhyndr,17 runs,https://cricheroes.in/scorecard/474176/Vasai-Midnight-Cup/FSC-Bhyndr-vs-Badshah-AB
Vasai Midnight Cup,"Vasai, Vasai, 28-Jul-19, 4 Ov., ",Babji Blasters TS,34/5,United Sports Group - USG,38/5,United Sports Group - USG,2 wickets,https://cricheroes.in/scorecard/474171/Vasai-Midnight-Cup/Babji-Blasters-TS-vs-United-Sports-Group---USG
Vasai Midnight Cup,"Vasai, Vasai, 28-Jul-19, 4 Ov., ",Safiee Star,44/5,Bhyndr Strikers,29/3,Safiee Star,15 runs,https://cricheroes.in/scorecard/474172/Vasai-Midnight-Cup/Safiee-Star-vs-Bhyndr-Strikers
Vasai Midnight Cup,"Vasai, Vasai, 28-Jul-19, 4 Ov., ",Badshah AB,29/5,Star XI MB,24/1,Badshah AB,5 runs,https://cricheroes.in/scorecard/471842/Vasai-Midnight-Cup/Badshah-AB-vs-Star-XI-MB
Nallasopara premier League,"Madhuban, Vasai, 14-Dec-19, 4 Ov., ",Nine Star Dangal,36/5,Raj Phantoms,20/7,Nine Star Dangal,16 runs,https://cricheroes.in/scorecard/635802/Nallasopara-premier-League/Nine-Star-Dangal-vs-Raj-Phantoms
Individual Match,"Suncity Vasai Cricket Ground, Vasai, 09-Sep-19, 20 Ov.",Mumbai Titels,198/5,India 19,199/3,India 19,7 wickets,https://cricheroes.in/scorecard/511509/individual/Mumbai-Titels-vs-India-19
Vasai Midnight Cup,"Vasai, Vasai, 28-Jul-19, 4 Ov., ",Safiee Star,37/6,FSC Bhyndr,34/4,Safiee Star,3 runs,https://cricheroes.in/scorecard/474350/Vasai-Midnight-Cup/Safiee-Star-vs-FSC-Bhyndr
Vasai Midnight Cup,"Vasai, Vasai, 28-Jul-19, 3 Ov., ",FSC Bhyndr,43/4,Bhyndr Strikers,22/1,FSC Bhyndr,21 runs,https://cricheroes.in/scorecard/474279/Vasai-Midnight-Cup/FSC-Bhyndr-vs-Bhyndr-Strikers
Vasai Midnight Cup,"Vasai, Vasai, 28-Jul-19, 4 Ov., ",FSC Bhyndr,39/3,Qutbi Boys Mum,34/4,FSC Bhyndr,5 runs,https://cricheroes.in/scorecard/474235/Vasai-Midnight-Cup/FSC-Bhyndr-vs-Qutbi-Boys-Mum
Vasai Midnight Cup,"Vasai, Vasai, 28-Jul-19, 3 Ov., ",FSC Bhyndr,19/4,Babji Blasters TS,12/6,FSC Bhyndr,7 runs,https://cricheroes.in/scorecard/474187/Vasai-Midnight-Cup/FSC-Bhyndr-vs-Babji-Blasters-TS
Vasai Midnight Cup,"Vasai, Vasai, 28-Jul-19, 3 Ov., ",United Sports Group - USG,31/6,Qutbi Boys Mum,35/4,Qutbi Boys Mum,3 wickets,https://cricheroes.in/scorecard/474185/Vasai-Midnight-Cup/United-Sports-Group---USG-vs-Qutbi-Boys-Mum
Vasai Midnight Cup,"Vasai, Vasai, 28-Jul-19, 2 Ov., ",FSC Bhyndr,22/4,Qutbi Boys Mum,23/2,Qutbi Boys Mum,5 wickets,https://cricheroes.in/scorecard/474182/Vasai-Midnight-Cup/FSC-Bhyndr-vs-Qutbi-Boys-Mum
Vasai Midnight Cup,"Vasai, Vasai, 28-Jul-19, 3 Ov., ",United Sports Group - USG,30/3,Star XI MB,31/3,Star XI MB,4 wickets,https://cricheroes.in/scorecard/474180/Vasai-Midnight-Cup/United-Sports-Group---USG-vs-Star-XI-MB
Vasai Midnight Cup,"Vasai, Vasai, 28-Jul-19, 4 Ov., ",Qutbi Boys Mum,26/7,Badshah AB,24/5,Qutbi Boys Mum,2 runs,https://cricheroes.in/scorecard/474179/Vasai-Midnight-Cup/Qutbi-Boys-Mum-vs-Badshah-AB
Vasai Midnight Cup,"Vasai, Vasai, 28-Jul-19, 4 Ov., ",Babji Blasters TS,52/4,Star XI MB,5/7,Babji Blasters TS,47 runs,https://cricheroes.in/scorecard/474177/Vasai-Midnight-Cup/Babji-Blasters-TS-vs-Star-XI-MB
Vasai Midnight Cup,"Vasai, Vasai, 28-Jul-19, 4 Ov., ",FSC Bhyndr,51/5,Badshah AB,34/6,FSC Bhyndr,17 runs,https://cricheroes.in/scorecard/474176/Vasai-Midnight-Cup/FSC-Bhyndr-vs-Badshah-AB
Vasai Midnight Cup,"Vasai, Vasai, 28-Jul-19, 4 Ov., ",Babji Blasters TS,34/5,United Sports Group - USG,38/5,United Sports Group - USG,2 wickets,https://cricheroes.in/scorecard/474171/Vasai-Midnight-Cup/Babji-Blasters-TS-vs-United-Sports-Group---USG
Vasai Midnight Cup,"Vasai, Vasai, 28-Jul-19, 4 Ov., ",Safiee Star,44/5,Bhyndr Strikers,29/3,Safiee Star,15 runs,https://cricheroes.in/scorecard/474172/Vasai-Midnight-Cup/Safiee-Star-vs-Bhyndr-Strikers
Vasai Midnight Cup,"Vasai, Vasai, 28-Jul-19, 4 Ov., ",Badshah AB,29/5,Star XI MB,24/1,Badshah AB,5 runs,https://cricheroes.in/scorecard/471842/Vasai-Midnight-Cup/Badshah-AB-vs-Star-XI-MB
Vasai Midnight Cup,"Vasai, Vasai, 28-Jul-19, 4 Ov., ",United Sports Group - USG,45/4,Vasai strikers MA,33/5,United Sports Group - USG,12 runs,https://cricheroes.in/scorecard/472592/Vasai-Midnight-Cup/United-Sports-Group---USG-vs-Vasai-strikers-MA
Vasai Midnight Cup,"Vasai, Vasai, 28-Jul-19, 4 Ov., ",Babji Blasters TS,56/2,Bhyndr Strikers,39/3,Babji Blasters TS,17 runs,https://cricheroes.in/scorecard/471845/Vasai-Midnight-Cup/Babji-Blasters-TS-vs-Bhyndr-Strikers
Vasai Midnight Cup,"Vasai, Vasai, 28-Jul-19, 4 Ov., ",Taha Thunders Vasai,32/3,Badshah AB,35/2,Badshah AB,5 wickets,https://cricheroes.in/scorecard/471837/Vasai-Midnight-Cup/Taha-Thunders-Vasai-vs-Badshah-AB
Vasai Midnight Cup,"Vasai, Vasai, 28-Jul-19, 4 Ov., ",FSC Bhyndr,33/4,Qutbi Boys Mum,28/3,FSC Bhyndr,5 runs,https://cricheroes.in/scorecard/471856/Vasai-Midnight-Cup/FSC-Bhyndr-vs-Qutbi-Boys-Mum
Vasai Midnight Cup,"Vasai, Vasai, 28-Jul-19, 4 Ov., ",Babji Blasters TS,20/3,Badshah AB,21/6,Badshah AB,1 wicket,https://cricheroes.in/scorecard/471827/Vasai-Midnight-Cup/Babji-Blasters-TS-vs-Badshah-AB
Vasai Midnight Cup,"Vasai, Vasai, 28-Jul-19, 4 Ov., ",Safiee Star,53/4,United Sports Group - USG,31/7,Safiee Star,22 runs,https://cricheroes.in/scorecard/472590/Vasai-Midnight-Cup/Safiee-Star-vs-United-Sports-Group---USG
Vasai Midnight Cup,"Vasai, Vasai, 28-Jul-19, 4 Ov., ",Safiee Star,None,Qutbi Boys Mum,None,Safiee Star,walkover,https://cricheroes.in/match-detail/Safiee-Star/Qutbi-Boys-Mum/404851/404839/471866
Vasai Midnight Cup,"Vasai, Vasai, 28-Jul-19, 4 Ov., ",Taha Thunders Vasai,28/4,Star XI MB,28/3,Tie,None,https://cricheroes.in/scorecard/471813/Vasai-Midnight-Cup/Taha-Thunders-Vasai-vs-Star-XI-MB
Vasai Midnight Cup,"Vasai, Vasai, 28-Jul-19, 4 Ov., ",Vasai strikers MA,32/6,Qutbi Boys Mum,33/2,Qutbi Boys Mum,5 wickets,https://cricheroes.in/scorecard/471846/Vasai-Midnight-Cup/Vasai-strikers-MA-vs-Qutbi-Boys-Mum
Vasai Midnight Cup,"Vasai, Vasai, 28-Jul-19, 4 Ov., ",FSC Bhyndr,47/5,Safiee Star,49/4,Safiee Star,3 wickets,https://cricheroes.in/scorecard/471841/Vasai-Midnight-Cup/FSC-Bhyndr-vs-Safiee-Star
Vasai Midnight Cup,"Vasai, Vasai, 28-Jul-19, 4 Ov., ",Bhyndr Strikers,42/1,Badshah AB,28/4,Bhyndr Strikers,14 runs,https://cricheroes.in/scorecard/471881/Vasai-Midnight-Cup/Bhyndr-Strikers-vs-Badshah-AB
Vasai Midnight Cup,"Vasai, Vasai, 28-Jul-19, 4 Ov., ",Qutbi Boys Mum,27/5,United Sports Group - USG,28/3,United Sports Group - USG,4 wickets,https://cricheroes.in/scorecard/472585/Vasai-Midnight-Cup/Qutbi-Boys-Mum-vs-United-Sports-Group---USG
Vasai Midnight Cup,"Vasai, Vasai, 28-Jul-19, 4 Ov., ",Babji Blasters TS,38/2,Taha Thunders Vasai,32/4,Babji Blasters TS,6 runs,https://cricheroes.in/scorecard/471873/Vasai-Midnight-Cup/Babji-Blasters-TS-vs-Taha-Thunders-Vasai
Vasai Midnight Cup,"Vasai, Vasai, 27-Jul-19, 4 Ov., ",Bhyndr Strikers,37/3,Star XI MB,35/6,Bhyndr Strikers,2 runs,https://cricheroes.in/scorecard/471832/Vasai-Midnight-Cup/Bhyndr-Strikers-vs-Star-XI-MB
Vasai Midnight Cup,"Vasai, Vasai, 27-Jul-19, 4 Ov., ",FSC Bhyndr,36/7,Vasai strikers MA,30/7,FSC Bhyndr,6 runs,https://cricheroes.in/scorecard/471836/Vasai-Midnight-Cup/FSC-Bhyndr-vs-Vasai-strikers-MA
Vasai Midnight Cup,"Vasai, Vasai, 28-Jul-19, 4 Ov., ",United Sports Group - USG,45/4,Vasai strikers MA,33/5,United Sports Group - USG,12 runs,https://cricheroes.in/scorecard/472592/Vasai-Midnight-Cup/United-Sports-Group---USG-vs-Vasai-strikers-MA
Vasai Midnight Cup,"Vasai, Vasai, 28-Jul-19, 4 Ov., ",Babji Blasters TS,56/2,Bhyndr Strikers,39/3,Babji Blasters TS,17 runs,https://cricheroes.in/scorecard/471845/Vasai-Midnight-Cup/Babji-Blasters-TS-vs-Bhyndr-Strikers
Vasai Midnight Cup,"Vasai, Vasai, 28-Jul-19, 4 Ov., ",Taha Thunders Vasai,32/3,Badshah AB,35/2,Badshah AB,5 wickets,https://cricheroes.in/scorecard/471837/Vasai-Midnight-Cup/Taha-Thunders-Vasai-vs-Badshah-AB
Vasai Midnight Cup,"Vasai, Vasai, 28-Jul-19, 4 Ov., ",FSC Bhyndr,33/4,Qutbi Boys Mum,28/3,FSC Bhyndr,5 runs,https://cricheroes.in/scorecard/471856/Vasai-Midnight-Cup/FSC-Bhyndr-vs-Qutbi-Boys-Mum
Vasai Midnight Cup,"Vasai, Vasai, 28-Jul-19, 4 Ov., ",Babji Blasters TS,20/3,Badshah AB,21/6,Badshah AB,1 wicket,https://cricheroes.in/scorecard/471827/Vasai-Midnight-Cup/Babji-Blasters-TS-vs-Badshah-AB
Vasai Midnight Cup,"Vasai, Vasai, 28-Jul-19, 4 Ov., ",Safiee Star,53/4,United Sports Group - USG,31/7,Safiee Star,22 runs,https://cricheroes.in/scorecard/472590/Vasai-Midnight-Cup/Safiee-Star-vs-United-Sports-Group---USG
Vasai Midnight Cup,"Vasai, Vasai, 28-Jul-19, 4 Ov., ",Safiee Star,None,Qutbi Boys Mum,None,Safiee Star,walkover,https://cricheroes.in/match-detail/Safiee-Star/Qutbi-Boys-Mum/404851/404839/471866
Vasai Midnight Cup,"Vasai, Vasai, 28-Jul-19, 4 Ov., ",Taha Thunders Vasai,28/4,Star XI MB,28/3,Tie,None,https://cricheroes.in/scorecard/471813/Vasai-Midnight-Cup/Taha-Thunders-Vasai-vs-Star-XI-MB
Vasai Midnight Cup,"Vasai, Vasai, 28-Jul-19, 4 Ov., ",Vasai strikers MA,32/6,Qutbi Boys Mum,33/2,Qutbi Boys Mum,5 wickets,https://cricheroes.in/scorecard/471846/Vasai-Midnight-Cup/Vasai-strikers-MA-vs-Qutbi-Boys-Mum
Vasai Midnight Cup,"Vasai, Vasai, 28-Jul-19, 4 Ov., ",FSC Bhyndr,47/5,Safiee Star,49/4,Safiee Star,3 wickets,https://cricheroes.in/scorecard/471841/Vasai-Midnight-Cup/FSC-Bhyndr-vs-Safiee-Star
Vasai Midnight Cup,"Vasai, Vasai, 28-Jul-19, 4 Ov., ",Bhyndr Strikers,42/1,Badshah AB,28/4,Bhyndr Strikers,14 runs,https://cricheroes.in/scorecard/471881/Vasai-Midnight-Cup/Bhyndr-Strikers-vs-Badshah-AB
Vasai Midnight Cup,"Vasai, Vasai, 28-Jul-19, 4 Ov., ",Qutbi Boys Mum,27/5,United Sports Group - USG,28/3,United Sports Group - USG,4 wickets,https://cricheroes.in/scorecard/472585/Vasai-Midnight-Cup/Qutbi-Boys-Mum-vs-United-Sports-Group---USG
Vasai Midnight Cup,"Vasai, Vasai, 28-Jul-19, 4 Ov., ",Babji Blasters TS,38/2,Taha Thunders Vasai,32/4,Babji Blasters TS,6 runs,https://cricheroes.in/scorecard/471873/Vasai-Midnight-Cup/Babji-Blasters-TS-vs-Taha-Thunders-Vasai
Vasai Midnight Cup,"Vasai, Vasai, 27-Jul-19, 4 Ov., ",Bhyndr Strikers,37/3,Star XI MB,35/6,Bhyndr Strikers,2 runs,https://cricheroes.in/scorecard/471832/Vasai-Midnight-Cup/Bhyndr-Strikers-vs-Star-XI-MB
